sender,recipient,time,keyword_flag,suspicious_keyword_count,exfil_flag,subject_len,sentiment,caps_ratio,is_external,has_attachment,attachment_size_bytes
stephanie.sanders@acmecorp.com,linda.perez@acmecorp.com,2024-01-01 16:17:00,0,0,0,16,0,0.125,0,0,0
sharon.sanders@acmecorp.com,contact62@yahoo.com,2024-01-01 11:10:00,0,0,0,23,0,0.13,1,0,0
karen.robinson@acmecorp.com,david.cook@acmecorp.com,2024-01-01 18:07:00,0,0,0,23,0,0.13,0,0,0
christine.wilson@acmecorp.com,cynthia.cruz@acmecorp.com,2024-01-01 16:24:00,0,0,0,23,0,0.13,0,0,0
cynthia.cruz@acmecorp.com,anthony.wright@acmecorp.com,2024-01-01 19:21:00,0,0,0,20,0,0.1,0,1,2046727
cynthia.cruz@acmecorp.com,katherine.cooper@acmecorp.com,2024-01-01 12:25:00,0,0,0,16,0,0.125,0,0,0
karen.edwards@acmecorp.com,mark.edwards@acmecorp.com,2024-01-01 11:14:00,0,0,0,25,0,0.12,0,0,0
christine.peterson@acmecorp.com,kenneth.long@acmecorp.com,2024-01-01 17:05:00,0,0,0,25,0,0.12,0,1,3455560
stephen.ortiz@acmecorp.com,rachel.foster@acmecorp.com,2024-01-01 11:51:00,0,0,0,25,0,0.12,0,1,3090684
cynthia.cruz@acmecorp.com,anna.reyes@acmecorp.com,2024-01-01 12:46:00,0,0,0,25,0,0.12,0,0,0
sharon.lee@acmecorp.com,anthony.mendoza@acmecorp.com,2024-01-01 09:51:00,0,0,0,23,0,0.13,0,0,0
robert.ramos@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-01 07:43:00,0,0,0,16,0,0.125,0,0,0
ryan.lopez@acmecorp.com,timothy.scott@acmecorp.com,2024-01-01 14:11:00,0,0,0,23,0,0.13,0,0,0
stephen.ortiz@acmecorp.com,alexander.martin@acmecorp.com,2024-01-01 19:02:00,0,0,0,11,0,0.182,0,0,0
patrick.kelly@acmecorp.com,sharon.sanders@acmecorp.com,2024-01-01 12:31:00,0,0,0,25,0,0.12,0,0,0
anna.reyes@acmecorp.com,amy.phillips@acmecorp.com,2024-01-01 18:43:00,0,0,0,21,0,0.143,0,0,0
margaret.ross@acmecorp.com,nancy.scott@acmecorp.com,2024-01-01 20:55:00,0,0,0,20,0,0.1,0,0,0
stephen.ortiz@acmecorp.com,kathleen.smith@acmecorp.com,2024-01-01 16:44:00,0,0,0,21,0,0.143,0,0,0
emily.foster@acmecorp.com,nicole.brooks@acmecorp.com,2024-01-01 10:29:00,0,0,0,21,0,0.143,0,0,0
michael.bailey@acmecorp.com,contact6@yahoo.com,2024-01-01 09:08:00,0,0,0,23,0,0.13,1,0,0
kathleen.stewart@acmecorp.com,david.jones@acmecorp.com,2024-01-01 18:45:00,0,0,0,13,0,0.154,0,0,0
christine.peterson@acmecorp.com,laura.williams@acmecorp.com,2024-01-01 14:03:00,0,0,0,16,0,0.125,0,0,0
alexander.martin@acmecorp.com,amy.phillips@acmecorp.com,2024-01-01 12:55:00,0,0,0,21,0,0.143,0,0,0
nicole.brooks@acmecorp.com,raymond.parker@acmecorp.com,2024-01-01 10:26:00,1,1,0,26,0,0.154,0,1,5950737
emily.foster@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-01 18:43:00,0,0,0,21,0,0.19,0,0,0
deborah.kelly@acmecorp.com,catherine.green@acmecorp.com,2024-01-01 19:04:00,0,0,0,19,0,0.158,0,0,0
karen.robinson@acmecorp.com,kathleen.smith@acmecorp.com,2024-01-01 09:27:00,0,0,0,29,0,0.103,0,1,2224088
angela.hernandez@acmecorp.com,contact195@gmail.com,2024-01-01 12:05:00,0,0,0,25,0,0.12,1,0,0
andrew.rogers@acmecorp.com,raymond.parker@acmecorp.com,2024-01-01 12:39:00,0,0,0,25,0,0.12,0,1,1191685
charles.patel@acmecorp.com,donald.taylor@acmecorp.com,2024-01-01 20:29:00,0,0,0,23,0,0.13,0,0,0
scott.garcia@acmecorp.com,laura.williams@acmecorp.com,2024-01-01 13:55:00,0,0,0,16,0,0.125,0,0,0
thomas.hall@acmecorp.com,stephanie.morales@acmecorp.com,2024-01-01 18:27:00,0,0,0,19,0,0.158,0,1,4492215
mark.wright@acmecorp.com,charles.patel@acmecorp.com,2024-01-01 16:24:00,0,0,0,16,0,0.125,0,0,0
samuel.diaz@acmecorp.com,nancy.scott@acmecorp.com,2024-01-01 16:03:00,0,0,0,23,0,0.13,0,1,1397183
andrew.rogers@acmecorp.com,samuel.diaz@acmecorp.com,2024-01-01 19:40:00,0,0,0,23,0,0.13,0,0,0
ryan.lopez@acmecorp.com,stephanie.morales@acmecorp.com,2024-01-01 09:30:00,0,0,0,16,0,0.125,0,1,4565882
margaret.ross@acmecorp.com,shirley.cox@acmecorp.com,2024-01-01 16:07:00,0,0,0,25,0,0.12,0,0,0
justin.king@acmecorp.com,gary.ramirez@acmecorp.com,2024-01-01 08:26:00,0,0,0,25,0,0.12,0,0,0
anthony.bennett@acmecorp.com,amy.phillips@acmecorp.com,2024-01-01 15:41:00,0,0,0,19,0,0.158,0,0,0
mark.wright@acmecorp.com,christine.wood@acmecorp.com,2024-01-01 20:45:00,0,0,0,21,0,0.143,0,1,1185638
thomas.hall@acmecorp.com,laura.williams@acmecorp.com,2024-01-01 09:31:00,0,0,0,19,0,0.158,0,1,4451715
donald.lee@acmecorp.com,jason.hughes@acmecorp.com,2024-01-01 15:32:00,0,0,0,25,0,0.12,0,0,0
david.jones@acmecorp.com,ashley.long@acmecorp.com,2024-01-01 14:00:00,0,0,0,20,0,0.15,0,0,0
jessica.reyes@acmecorp.com,karen.edwards@acmecorp.com,2024-01-01 16:47:00,0,0,0,23,0,0.13,0,0,0
charles.patel@acmecorp.com,sharon.lee@acmecorp.com,2024-01-01 18:33:00,0,0,0,20,0,0.15,0,0,0
kimberly.james@acmecorp.com,cynthia.cruz@acmecorp.com,2024-01-01 08:07:00,0,0,0,25,0,0.12,0,0,0
maria.gray@acmecorp.com,david.cook@acmecorp.com,2024-01-01 11:58:00,0,0,0,21,0,0.143,0,0,0
samantha.cook@acmecorp.com,anthony.bennett@acmecorp.com,2024-01-01 12:36:00,0,0,0,21,0,0.143,0,0,0
jennifer.sanders@acmecorp.com,shirley.cox@acmecorp.com,2024-01-01 19:20:00,0,0,0,25,0,0.12,0,0,0
andrew.rogers@acmecorp.com,pamela.gray@acmecorp.com,2024-01-01 07:34:00,0,0,0,29,0,0.103,0,0,0
mark.wright@acmecorp.com,christopher.martinez@acmecorp.com,2024-01-01 14:28:00,0,0,0,23,0,0.13,0,0,0
christine.evans@acmecorp.com,contact74@gmail.com,2024-01-01 20:28:00,0,0,0,20,0,0.15,1,0,0
elizabeth.alvarez@acmecorp.com,david.cook@acmecorp.com,2024-01-01 20:31:00,0,0,0,23,0,0.13,0,0,0
karen.edwards@acmecorp.com,michael.bailey@acmecorp.com,2024-01-01 12:13:00,0,0,0,20,0,0.15,0,0,0
amy.phillips@acmecorp.com,stephen.johnson@acmecorp.com,2024-01-01 16:38:00,0,0,0,21,0,0.143,0,0,0
mark.edwards@acmecorp.com,justin.kim@acmecorp.com,2024-01-01 14:42:00,0,0,0,20,0,0.1,0,0,0
cynthia.cruz@acmecorp.com,christine.evans@acmecorp.com,2024-01-01 14:00:00,0,0,0,13,0,0.154,0,0,0
melissa.howard@acmecorp.com,donald.lee@acmecorp.com,2024-01-01 08:08:00,0,0,0,25,0,0.12,0,0,0
stephen.nguyen@acmecorp.com,brandon.reed@acmecorp.com,2024-01-01 07:25:00,0,0,0,25,0,0.12,0,1,4509707
brandon.reed@acmecorp.com,kimberly.long@acmecorp.com,2024-01-01 12:53:00,0,0,0,20,0,0.1,0,0,0
justin.king@acmecorp.com,contact198@yahoo.com,2024-01-01 13:24:00,0,0,0,23,0,0.13,1,0,0
christine.peterson@acmecorp.com,stephen.nguyen@acmecorp.com,2024-01-01 12:32:00,0,0,0,20,0,0.1,0,0,0
sandra.campbell@acmecorp.com,justin.king@acmecorp.com,2024-01-01 11:14:00,0,0,0,23,0,0.13,0,0,0
david.jones@acmecorp.com,donald.taylor@acmecorp.com,2024-01-01 16:34:00,0,0,0,16,0,0.125,0,0,0
angela.hernandez@acmecorp.com,rachel.foster@acmecorp.com,2024-01-01 11:00:00,0,0,0,16,0,0.125,0,0,0
stephanie.morales@acmecorp.com,melissa.howard@acmecorp.com,2024-01-01 17:58:00,0,0,0,20,0,0.15,0,1,1433200
karen.robinson@acmecorp.com,brandon.reed@acmecorp.com,2024-01-01 17:57:00,0,0,0,16,0,0.125,0,0,0
justin.king@acmecorp.com,kathleen.stewart@acmecorp.com,2024-01-01 18:36:00,0,0,0,19,0,0.158,0,1,2640978
gary.ramirez@acmecorp.com,patricia.garcia@acmecorp.com,2024-01-01 13:06:00,0,0,0,19,0,0.158,0,1,2495828
margaret.wood@acmecorp.com,paul.torres@acmecorp.com,2024-01-01 14:01:00,0,0,0,21,0,0.19,0,0,0
robert.ramos@acmecorp.com,margaret.patel@acmecorp.com,2024-01-01 08:59:00,0,0,0,25,0,0.12,0,0,0
raymond.parker@acmecorp.com,cynthia.cruz@acmecorp.com,2024-01-01 09:12:00,0,0,0,16,0,0.125,0,1,4871560
justin.king@acmecorp.com,amy.phillips@acmecorp.com,2024-01-01 19:46:00,0,0,0,11,0,0.182,0,0,0
kathleen.smith@acmecorp.com,alexander.martin@acmecorp.com,2024-01-01 09:45:00,0,0,0,23,0,0.13,0,1,2347626
christine.wilson@acmecorp.com,samantha.cook@acmecorp.com,2024-01-01 16:33:00,0,0,0,25,0,0.12,0,0,0
jason.hughes@acmecorp.com,christine.wilson@acmecorp.com,2024-01-01 09:38:00,0,0,0,25,0,0.12,0,0,0
emily.foster@acmecorp.com,patrick.kelly@acmecorp.com,2024-01-01 19:44:00,0,0,0,21,0,0.143,0,0,0
jessica.reyes@acmecorp.com,raymond.parker@acmecorp.com,2024-01-01 16:50:00,0,0,0,21,0,0.143,0,0,0
amy.phillips@acmecorp.com,nancy.howard@acmecorp.com,2024-01-01 14:49:00,0,0,0,21,0,0.143,0,0,0
laura.ruiz@acmecorp.com,stephen.ortiz@acmecorp.com,2024-01-01 20:37:00,0,0,0,25,0,0.12,0,0,0
jennifer.sanders@acmecorp.com,pamela.gray@acmecorp.com,2024-01-01 16:42:00,0,0,0,19,0,0.158,0,1,762111
deborah.kelly@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-01 10:28:00,0,0,0,21,0,0.143,0,0,0
brian.lewis@acmecorp.com,contact116@outlook.com,2024-01-01 07:26:00,0,0,0,23,0,0.13,1,0,0
emily.foster@acmecorp.com,justin.king@acmecorp.com,2024-01-01 07:44:00,0,0,0,19,0,0.158,0,0,0
sharon.lee@acmecorp.com,jessica.reyes@acmecorp.com,2024-01-01 15:15:00,0,0,0,21,0,0.19,0,1,3756201
paul.torres@acmecorp.com,brandon.castillo@acmecorp.com,2024-01-01 18:31:00,0,0,0,16,0,0.125,0,1,906519
elizabeth.mendoza@acmecorp.com,ashley.long@acmecorp.com,2024-01-01 12:11:00,0,0,0,20,0,0.15,0,0,0
anna.reyes@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-01 13:45:00,0,0,0,25,0,0.12,0,0,0
steven.miller@acmecorp.com,sharon.lee@acmecorp.com,2024-01-01 08:55:00,0,0,0,21,0,0.143,0,0,0
justin.phillips@acmecorp.com,gary.williams@acmecorp.com,2024-01-01 08:33:00,0,0,0,25,0,0.12,0,0,0
raymond.parker@acmecorp.com,thomas.hall@acmecorp.com,2024-01-01 09:41:00,0,0,0,23,0,0.13,0,0,0
edward.miller@acmecorp.com,sharon.lee@acmecorp.com,2024-01-01 10:31:00,0,0,0,20,0,0.1,0,0,0
deborah.kelly@acmecorp.com,elizabeth.mendoza@acmecorp.com,2024-01-01 20:57:00,0,0,0,23,0,0.13,0,1,1728954
kimberly.long@acmecorp.com,ryan.lopez@acmecorp.com,2024-01-01 10:29:00,0,0,0,16,0,0.125,0,0,0
karen.robinson@acmecorp.com,deborah.kelly@acmecorp.com,2024-01-01 18:15:00,0,0,0,21,0,0.143,0,0,0
brian.lewis@acmecorp.com,pamela.gray@acmecorp.com,2024-01-01 16:12:00,0,0,0,21,0,0.143,0,0,0
anthony.bennett@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-01-01 14:01:00,0,0,0,21,0,0.143,0,1,3771280
janet.morales@acmecorp.com,paul.lee@acmecorp.com,2024-01-01 20:24:00,0,0,0,21,0,0.143,0,0,0
linda.perez@acmecorp.com,mark.anderson@acmecorp.com,2024-01-01 09:52:00,0,0,0,21,0,0.143,0,0,0
carol.baker@acmecorp.com,christine.wilson@acmecorp.com,2024-01-01 11:20:00,0,0,0,20,0,0.15,0,0,0
mark.anderson@acmecorp.com,margaret.wood@acmecorp.com,2024-01-01 07:05:00,0,0,0,20,0,0.15,0,0,0
rachel.foster@acmecorp.com,samuel.diaz@acmecorp.com,2024-01-01 17:15:00,0,0,0,25,0,0.12,0,0,0
anna.reyes@acmecorp.com,stephen.johnson@acmecorp.com,2024-01-01 10:50:00,0,0,0,20,0,0.1,0,0,0
stephen.ortiz@acmecorp.com,karen.watson@acmecorp.com,2024-01-01 07:18:00,0,0,0,21,0,0.143,0,0,0
donald.lee@acmecorp.com,paul.lee@acmecorp.com,2024-01-01 10:38:00,0,0,0,19,0,0.158,0,0,0
sharon.rodriguez@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-01 18:49:00,0,0,0,20,0,0.15,0,0,0
maria.gray@acmecorp.com,samantha.cook@acmecorp.com,2024-01-01 15:18:00,0,0,0,21,0,0.143,0,1,3938285
samuel.diaz@acmecorp.com,charles.patel@acmecorp.com,2024-01-01 15:23:00,0,0,0,20,0,0.1,0,1,2356163
deborah.kelly@acmecorp.com,justin.king@acmecorp.com,2024-01-01 16:35:00,0,0,0,21,0,0.143,0,1,2402934
michelle.robinson@acmecorp.com,emma.diaz@acmecorp.com,2024-01-01 14:58:00,0,0,0,21,0,0.19,0,0,0
margaret.ross@acmecorp.com,anna.reyes@acmecorp.com,2024-01-01 12:18:00,0,0,0,20,0,0.15,0,0,0
michelle.robinson@acmecorp.com,raymond.parker@acmecorp.com,2024-01-01 08:56:00,0,0,0,20,0,0.1,0,0,0
charles.patel@acmecorp.com,stephanie.morales@acmecorp.com,2024-01-01 20:15:00,0,0,0,21,0,0.143,0,0,0
raymond.parker@acmecorp.com,margaret.wood@acmecorp.com,2024-01-01 15:24:00,1,2,1,21,0,0.143,0,1,47394393
ashley.thomas@acmecorp.com,anthony.bennett@acmecorp.com,2024-01-01 15:00:00,0,0,0,20,0,0.15,0,0,0
cynthia.taylor@acmecorp.com,ashley.long@acmecorp.com,2024-01-01 14:18:00,0,0,0,19,0,0.158,0,0,0
christopher.martinez@acmecorp.com,maria.gray@acmecorp.com,2024-01-01 19:47:00,0,0,0,25,0,0.12,0,0,0
patrick.kelly@acmecorp.com,lisa.cox@acmecorp.com,2024-01-01 10:34:00,0,0,0,13,0,0.154,0,0,0
anna.reyes@acmecorp.com,donald.taylor@acmecorp.com,2024-01-01 16:49:00,1,1,0,37,-1,0.108,0,1,27944097
patrick.kelly@acmecorp.com,kathleen.cruz@acmecorp.com,2024-01-01 14:25:00,0,0,0,19,0,0.158,0,0,0
kenneth.long@acmecorp.com,margaret.ross@acmecorp.com,2024-01-01 10:03:00,0,0,0,21,0,0.143,0,0,0
stephanie.morales@acmecorp.com,stephen.nguyen@acmecorp.com,2024-01-01 09:51:00,0,0,0,21,0,0.19,0,1,1835663
alexander.martin@acmecorp.com,deborah.kelly@acmecorp.com,2024-01-01 08:38:00,0,0,0,21,0,0.19,0,1,2873640
stephen.nguyen@acmecorp.com,michelle.robinson@acmecorp.com,2024-01-01 13:23:00,0,0,0,19,0,0.158,0,0,0
kathleen.smith@acmecorp.com,andrew.rogers@acmecorp.com,2024-01-01 20:15:00,0,0,0,19,0,0.158,0,0,0
anna.reyes@acmecorp.com,sandra.campbell@acmecorp.com,2024-01-01 15:03:00,1,2,1,21,0,0.143,0,1,34233065
mark.edwards@acmecorp.com,nancy.howard@acmecorp.com,2024-01-01 12:20:00,0,0,0,20,0,0.1,0,0,0
laura.williams@acmecorp.com,kimberly.james@acmecorp.com,2024-01-01 20:40:00,0,0,0,25,0,0.12,0,0,0
amy.phillips@acmecorp.com,sandra.campbell@acmecorp.com,2024-01-01 08:28:00,0,0,0,19,0,0.158,0,1,1039267
steven.miller@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-01-01 08:17:00,0,0,0,19,0,0.158,0,0,0
brandon.castillo@acmecorp.com,anthony.bennett@acmecorp.com,2024-01-01 14:55:00,0,0,0,16,0,0.125,0,0,0
christine.evans@acmecorp.com,nancy.howard@acmecorp.com,2024-01-01 12:50:00,0,0,0,23,0,0.13,0,0,0
stephanie.morales@acmecorp.com,benjamin.cox@acmecorp.com,2024-01-01 07:36:00,0,0,0,25,0,0.12,0,1,369311
melissa.howard@acmecorp.com,justin.kim@acmecorp.com,2024-01-01 20:41:00,0,0,0,23,0,0.13,0,1,2844762
alexander.rodriguez@acmecorp.com,karen.robinson@acmecorp.com,2024-01-01 13:02:00,0,0,0,23,0,0.13,0,1,4776338
christine.wood@acmecorp.com,anthony.mendoza@acmecorp.com,2024-01-02 19:30:00,0,0,0,16,0,0.125,0,0,0
laura.williams@acmecorp.com,jennifer.sanders@acmecorp.com,2024-01-02 07:16:00,0,0,0,23,0,0.13,0,0,0
stephen.ortiz@acmecorp.com,karen.watson@acmecorp.com,2024-01-02 19:31:00,0,0,0,21,0,0.19,0,1,4345393
cynthia.cruz@acmecorp.com,gary.ramirez@acmecorp.com,2024-01-02 15:55:00,0,0,0,13,0,0.154,0,0,0
katherine.cooper@acmecorp.com,contact65@yahoo.com,2024-01-02 11:41:00,0,0,0,16,0,0.125,1,0,0
karen.watson@acmecorp.com,michael.bailey@acmecorp.com,2024-01-02 20:12:00,0,0,0,19,0,0.158,0,0,0
brian.lewis@acmecorp.com,anthony.bennett@acmecorp.com,2024-01-02 15:49:00,0,0,0,21,0,0.143,0,0,0
lisa.cox@acmecorp.com,contact95@outlook.com,2024-01-02 10:40:00,0,0,0,16,0,0.125,1,0,0
ryan.lopez@acmecorp.com,justin.kim@acmecorp.com,2024-01-02 18:53:00,0,0,0,11,0,0.182,0,0,0
janet.morales@acmecorp.com,margaret.wood@acmecorp.com,2024-01-02 20:54:00,0,0,0,21,0,0.19,0,0,0
karen.robinson@acmecorp.com,sharon.lee@acmecorp.com,2024-01-02 07:58:00,0,0,0,25,0,0.12,0,0,0
kimberly.james@acmecorp.com,justin.king@acmecorp.com,2024-01-02 12:15:00,0,0,0,19,0,0.158,0,0,0
kathleen.stewart@acmecorp.com,christine.evans@acmecorp.com,2024-01-02 13:25:00,0,0,0,21,0,0.143,0,0,0
lisa.cox@acmecorp.com,contact153@gmail.com,2024-01-02 13:10:00,0,0,0,23,0,0.13,1,0,0
patrick.kelly@acmecorp.com,stephen.ortiz@acmecorp.com,2024-01-02 11:49:00,0,0,0,23,0,0.13,0,0,0
stephen.johnson@acmecorp.com,contact152@gmail.com,2024-01-02 17:45:00,0,0,0,20,0,0.15,1,0,0
anthony.bennett@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-01-02 11:07:00,0,0,0,23,0,0.13,0,0,0
charles.patel@acmecorp.com,contact146@outlook.com,2024-01-02 16:15:00,0,0,0,21,0,0.143,1,1,923582
jason.hughes@acmecorp.com,robert.ramos@acmecorp.com,2024-01-02 19:48:00,0,0,0,23,0,0.13,0,1,4521531
david.cook@acmecorp.com,deborah.kelly@acmecorp.com,2024-01-02 07:08:00,0,0,0,25,0,0.12,0,0,0
justin.phillips@acmecorp.com,cynthia.cruz@acmecorp.com,2024-01-02 20:24:00,0,0,0,19,0,0.158,0,0,0
anthony.wright@acmecorp.com,jason.hughes@acmecorp.com,2024-01-02 14:03:00,0,0,0,25,0,0.12,0,0,0
ashley.long@acmecorp.com,justin.phillips@acmecorp.com,2024-01-02 11:22:00,0,0,0,23,0,0.13,0,0,0
ashley.thomas@acmecorp.com,eric.harris@acmecorp.com,2024-01-02 17:39:00,0,0,0,19,0,0.158,0,0,0
elizabeth.alvarez@acmecorp.com,kenneth.long@acmecorp.com,2024-01-02 20:53:00,0,0,0,21,0,0.143,0,0,0
brandon.castillo@acmecorp.com,patricia.garcia@acmecorp.com,2024-01-02 19:16:00,0,0,0,20,0,0.15,0,0,0
eric.harris@acmecorp.com,rachel.foster@acmecorp.com,2024-01-02 18:29:00,0,0,0,20,0,0.15,0,1,2656784
stephen.ortiz@acmecorp.com,stephanie.sanders@acmecorp.com,2024-01-02 13:39:00,0,0,0,20,0,0.1,0,0,0
michelle.robinson@acmecorp.com,brian.lewis@acmecorp.com,2024-01-02 18:50:00,0,0,0,23,0,0.13,0,1,4761851
michael.bailey@acmecorp.com,benjamin.cox@acmecorp.com,2024-01-02 20:44:00,0,0,0,21,0,0.143,0,1,4037064
donald.lee@acmecorp.com,samantha.cook@acmecorp.com,2024-01-02 13:12:00,0,0,0,16,0,0.125,0,0,0
stephanie.sanders@acmecorp.com,mark.wright@acmecorp.com,2024-01-02 15:25:00,0,0,0,19,0,0.158,0,0,0
catherine.green@acmecorp.com,stephen.nguyen@acmecorp.com,2024-01-02 09:27:00,0,0,0,25,0,0.12,0,0,0
katherine.cooper@acmecorp.com,stephanie.sanders@acmecorp.com,2024-01-02 18:31:00,0,0,0,23,0,0.13,0,0,0
jessica.reyes@acmecorp.com,kathleen.smith@acmecorp.com,2024-01-02 17:12:00,0,0,0,25,0,0.12,0,0,0
brandon.castillo@acmecorp.com,nancy.howard@acmecorp.com,2024-01-02 09:06:00,0,0,0,29,0,0.103,0,0,0
sharon.rodriguez@acmecorp.com,contact159@gmail.com,2024-01-02 20:00:00,0,0,0,25,0,0.12,1,1,2180811
nicole.brooks@acmecorp.com,christine.peterson@acmecorp.com,2024-01-02 13:44:00,0,0,0,19,0,0.158,0,0,0
anna.reyes@acmecorp.com,anthony.wright@acmecorp.com,2024-01-02 19:42:00,0,0,0,16,0,0.125,0,0,0
amy.phillips@acmecorp.com,kathleen.smith@acmecorp.com,2024-01-02 13:21:00,0,0,0,16,0,0.125,0,0,0
pamela.gray@acmecorp.com,thomas.hall@acmecorp.com,2024-01-02 12:05:00,0,0,0,21,0,0.143,0,0,0
alexander.rodriguez@acmecorp.com,ashley.thomas@acmecorp.com,2024-01-02 15:14:00,0,0,0,21,0,0.143,0,1,757381
patrick.kelly@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-01-02 07:17:00,0,0,0,21,0,0.19,0,0,0
kenneth.long@acmecorp.com,kathleen.smith@acmecorp.com,2024-01-02 17:37:00,0,0,0,25,0,0.12,0,0,0
kathleen.cruz@acmecorp.com,sandra.campbell@acmecorp.com,2024-01-02 12:47:00,0,0,0,20,0,0.15,0,0,0
justin.kim@acmecorp.com,kathleen.cruz@acmecorp.com,2024-01-02 12:28:00,0,0,0,23,0,0.13,0,0,0
andrew.rogers@acmecorp.com,paul.lee@acmecorp.com,2024-01-02 13:17:00,0,0,0,19,0,0.158,0,0,0
alexander.rodriguez@acmecorp.com,ryan.lopez@acmecorp.com,2024-01-02 19:00:00,0,0,0,20,0,0.15,0,1,246622
melissa.howard@acmecorp.com,angela.hernandez@acmecorp.com,2024-01-02 14:35:00,0,0,0,21,0,0.143,0,0,0
michelle.robinson@acmecorp.com,patrick.kelly@acmecorp.com,2024-01-02 10:58:00,0,0,0,25,0,0.12,0,1,3800944
raymond.parker@acmecorp.com,laura.ruiz@acmecorp.com,2024-01-02 20:50:00,0,0,0,20,0,0.15,0,1,2487142
samuel.diaz@acmecorp.com,donald.taylor@acmecorp.com,2024-01-02 09:51:00,0,0,0,25,0,0.12,0,0,0
karen.edwards@acmecorp.com,christine.peterson@acmecorp.com,2024-01-02 18:31:00,0,0,0,20,0,0.15,0,0,0
ashley.long@acmecorp.com,maria.gray@acmecorp.com,2024-01-02 09:17:00,0,0,0,29,0,0.103,0,0,0
amy.phillips@acmecorp.com,contact157@gmail.com,2024-01-02 14:04:00,0,0,0,23,0,0.13,1,0,0
mark.anderson@acmecorp.com,jennifer.sanders@acmecorp.com,2024-01-02 09:23:00,0,0,0,21,0,0.143,0,0,0
mark.wright@acmecorp.com,emily.foster@acmecorp.com,2024-01-02 07:10:00,0,0,0,23,0,0.13,0,0,0
alexander.martin@acmecorp.com,jennifer.sanders@acmecorp.com,2024-01-02 13:02:00,0,0,0,19,0,0.158,0,0,0
christine.evans@acmecorp.com,andrew.rogers@acmecorp.com,2024-01-02 20:58:00,0,0,0,16,0,0.125,0,0,0
linda.perez@acmecorp.com,sandra.campbell@acmecorp.com,2024-01-02 11:55:00,0,0,0,20,0,0.1,0,0,0
margaret.ross@acmecorp.com,paul.torres@acmecorp.com,2024-01-02 14:36:00,0,0,0,19,0,0.158,0,0,0
jason.hughes@acmecorp.com,nancy.scott@acmecorp.com,2024-01-02 17:55:00,0,0,0,16,0,0.125,0,0,0
jessica.reyes@acmecorp.com,katherine.cooper@acmecorp.com,2024-01-02 19:33:00,0,0,0,19,0,0.158,0,0,0
margaret.patel@acmecorp.com,sharon.lee@acmecorp.com,2024-01-02 09:17:00,0,0,0,16,0,0.125,0,1,2713910
nancy.scott@acmecorp.com,jennifer.sanders@acmecorp.com,2024-01-02 20:00:00,0,0,0,20,0,0.15,0,0,0
ashley.long@acmecorp.com,kathleen.stewart@acmecorp.com,2024-01-02 15:36:00,0,0,0,19,0,0.158,0,0,0
catherine.green@acmecorp.com,cynthia.taylor@acmecorp.com,2024-01-02 07:44:00,0,0,0,21,0,0.143,0,0,0
elizabeth.mendoza@acmecorp.com,contact122@gmail.com,2024-01-02 17:20:00,0,0,0,25,0,0.12,1,0,0
charles.patel@acmecorp.com,kathleen.stewart@acmecorp.com,2024-01-02 13:19:00,0,0,0,29,0,0.103,0,1,4027161
christine.peterson@acmecorp.com,kathleen.cruz@acmecorp.com,2024-01-02 14:28:00,0,0,0,20,0,0.15,0,0,0
ashley.long@acmecorp.com,contact30@gmail.com,2024-01-02 07:30:00,0,0,0,21,0,0.143,1,1,4846971
samantha.cook@acmecorp.com,justin.kim@acmecorp.com,2024-01-02 11:52:00,0,0,0,20,0,0.1,0,0,0
ashley.thomas@acmecorp.com,patrick.kelly@acmecorp.com,2024-01-02 11:47:00,0,0,0,25,0,0.12,0,0,0
karen.edwards@acmecorp.com,robert.ramos@acmecorp.com,2024-01-02 09:58:00,0,0,0,21,0,0.19,0,0,0
elizabeth.mendoza@acmecorp.com,angela.hernandez@acmecorp.com,2024-01-02 14:16:00,0,0,0,25,0,0.12,0,0,0
christine.evans@acmecorp.com,kenneth.long@acmecorp.com,2024-01-02 17:26:00,0,0,0,20,0,0.1,0,1,2401523
donald.lee@acmecorp.com,katherine.cooper@acmecorp.com,2024-01-02 07:38:00,0,0,0,25,0,0.12,0,0,0
patricia.garcia@acmecorp.com,contact195@protonmail.com,2024-01-02 07:16:00,0,0,0,23,0,0.13,1,0,0
scott.garcia@acmecorp.com,christine.evans@acmecorp.com,2024-01-02 17:12:00,0,0,0,11,0,0.182,0,0,0
janet.morales@acmecorp.com,sharon.sanders@acmecorp.com,2024-01-02 07:04:00,0,0,0,25,0,0.12,0,1,2513101
kathleen.stewart@acmecorp.com,paul.torres@acmecorp.com,2024-01-02 18:15:00,0,0,0,19,0,0.158,0,1,2868474
christine.wood@acmecorp.com,paul.lee@acmecorp.com,2024-01-02 11:47:00,0,0,0,19,0,0.158,0,1,954967
paul.torres@acmecorp.com,justin.king@acmecorp.com,2024-01-02 19:10:00,0,0,0,20,0,0.1,0,1,1161687
